GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA2000,A08AA2000,A08AB2000,B18AA2000,B18AB2000,B18AC2000,B18AD2000,B18AE2000
"G1700810","2000","Illinois","17","170","Jefferson County","081","0810","Jefferson County",40045,20428,19617,35990,3134,83,372,466
"G1700830","2000","Illinois","17","170","Jersey County","083","0830","Jersey County",21668,10593,11075,21263,114,44,95,152
"G1700850","2000","Illinois","17","170","Jo Daviess County","085","0850","Jo Daviess County",22289,11175,11114,21991,44,23,112,119
"G1700870","2000","Illinois","17","170","Johnson County","087","0870","Johnson County",12878,7706,5172,10756,1825,35,160,102
"G1700890","2000","Illinois","17","170","Kane County","089","0890","Kane County",404119,203245,200874,320340,23279,1255,50310,8935
"G1700910","2000","Illinois","17","170","Kankakee County","091","0910","Kankakee County",103833,50748,53085,82954,16065,184,3199,1431
"G1700930","2000","Illinois","17","170","Kendall County","093","0930","Kendall County",54544,27092,27452,50658,718,105,2334,729
"G1700950","2000","Illinois","17","170","Knox County","095","0950","Knox County",55836,27807,28029,50175,3512,105,1267,777
"G1700970","2000","Illinois","17","170","Lake County","097","0970","Lake County",644356,324034,320322,516189,44741,1801,68696,12929
"G1700990","2000","Illinois","17","170","LaSalle County","099","0990","La Salle County",111509,55167,56342,105896,1723,191,2532,1167
"G1701010","2000","Illinois","17","170","Lawrence County","101","1010","Lawrence County",15452,7362,8090,15139,118,21,59,115
"G1701030","2000","Illinois","17","170","Lee County","103","1030","Lee County",36062,18484,17578,33422,1772,41,487,340
"G1701050","2000","Illinois","17","170","Livingston County","105","1050","Livingston County",39678,19597,20081,36629,2053,66,611,319
"G1701070","2000","Illinois","17","170","Logan County","107","1070","Logan County",31183,15585,15598,28593,2045,49,304,192
"G1701090","2000","Illinois","17","170","McDonough County","109","1090","McDonough County",32913,16063,16850,30568,1138,47,830,330
"G1701110","2000","Illinois","17","170","McHenry County","111","1110","McHenry County",260077,130474,129603,244240,1523,445,11048,2821
"G1701130","2000","Illinois","17","170","McLean County","113","1130","McLean County",150433,72731,77702,134170,9305,245,4660,2053
"G1701150","2000","Illinois","17","170","Macon County","115","1150","Macon County",114706,54726,59980,95760,16130,199,1059,1558
"G1701170","2000","Illinois","17","170","Macoupin County","117","1170","Macoupin County",49019,23874,25145,48034,400,109,175,301
"G1701190","2000","Illinois","17","170","Madison County","119","1190","Madison County",258941,124758,134183,233645,18935,700,2865,2796
"G1701210","2000","Illinois","17","170","Marion County","121","1210","Marion County",41691,20086,21605,39209,1598,90,346,448
"G1701230","2000","Illinois","17","170","Marshall County","123","1230","Marshall County",13180,6454,6726,12941,46,29,67,97
"G1701250","2000","Illinois","17","170","Mason County","125","1250","Mason County",16038,7859,8179,15849,19,42,48,80
"G1701270","2000","Illinois","17","170","Massac County","127","1270","Massac County",15161,7254,7907,14034,831,31,89,176
"G1701290","2000","Illinois","17","170","Menard County","129","1290","Menard County",12486,6122,6364,12310,48,27,52,49
"G1701310","2000","Illinois","17","170","Mercer County","131","1310","Mercer County",16957,8346,8611,16680,50,21,90,116
"G1701330","2000","Illinois","17","170","Monroe County","133","1330","Monroe County",27619,13582,14037,27279,14,52,137,137
"G1701350","2000","Illinois","17","170","Montgomery County","135","1350","Montgomery County",30652,15802,14850,29083,1143,63,223,140
"G1701370","2000","Illinois","17","170","Morgan County","137","1370","Morgan County",36616,18183,18433,33811,1961,67,429,348
"G1701390","2000","Illinois","17","170","Moultrie County","139","1390","Moultrie County",14287,6885,7402,14131,28,24,37,67
"G1701410","2000","Illinois","17","170","Ogle County","141","1410","Ogle County",51032,25310,25722,48659,224,123,1484,542
"G1701430","2000","Illinois","17","170","Peoria County","143","1430","Peoria County",183433,88196,95237,145602,29532,411,4826,3062
"G1701450","2000","Illinois","17","170","Perry County","145","1450","Perry County",23094,12255,10839,20681,1851,53,326,183
"G1701470","2000","Illinois","17","170","Piatt County","147","1470","Piatt County",16365,7990,8375,16173,39,13,47,93
"G1701490","2000","Illinois","17","170","Pike County","149","1490","Pike County",17384,8610,8774,16929,260,30,67,98
"G1701510","2000","Illinois","17","170","Pope County","151","1510","Pope County",4413,2235,2178,4117,166,35,32,63
"G1701530","2000","Illinois","17","170","Pulaski County","153","1530","Pulaski County",7348,3516,3832,4888,2278,10,88,84
"G1701550","2000","Illinois","17","170","Putnam County","155","1550","Putnam County",6086,3007,3079,5941,38,21,54,32
"G1701570","2000","Illinois","17","170","Randolph County","157","1570","Randolph County",33893,18232,15661,30068,3147,53,369,256
"G1701590","2000","Illinois","17","170","Richland County","159","1590","Richland County",16149,7796,8353,15852,47,20,134,96
"G1701610","2000","Illinois","17","170","Rock Island County","161","1610","Rock Island County",149374,72545,76829,127742,11260,410,7181,2781
"G1701630","2000","Illinois","17","170","St. Clair County","163","1630","St. Clair County",256082,122314,133768,173970,73666,665,4478,3303
"G1701650","2000","Illinois","17","170","Saline County","165","1650","Saline County",26733,12865,13868,25166,1085,78,149,255
"G1701670","2000","Illinois","17","170","Sangamon County","167","1670","Sangamon County",188951,90221,98730,165179,18237,397,2844,2294
"G1701690","2000","Illinois","17","170","Schuyler County","169","1690","Schuyler County",7189,3565,3624,7103,16,11,24,35
"G1701710","2000","Illinois","17","170","Scott County","171","1710","Scott County",5537,2672,2865,5507,2,8,9,11
"G1701730","2000","Illinois","17","170","Shelby County","173","1730","Shelby County",22893,11300,11593,22651,35,31,81,95
"G1701750","2000","Illinois","17","170","Stark County","175","1750","Stark County",6332,3054,3278,6245,4,12,21,50
"G1701770","2000","Illinois","17","170","Stephenson County","177","1770","Stephenson County",48979,23612,25367,43733,3761,74,663,748
"G1701790","2000","Illinois","17","170","Tazewell County","179","1790","Tazewell County",128485,63186,65299,125142,1131,322,1016,874
"G1701810","2000","Illinois","17","170","Union County","181","1810","Union County",18293,8887,9406,17612,150,68,272,191
"G1701830","2000","Illinois","17","170","Vermilion County","183","1830","Vermilion County",83919,41291,42628,72032,8882,184,1727,1094
"G1701850","2000","Illinois","17","170","Wabash County","185","1850","Wabash County",12937,6314,6623,12660,51,22,97,107
"G1701870","2000","Illinois","17","170","Warren County","187","1870","Warren County",18735,9068,9667,17910,298,33,288,206
"G1701890","2000","Illinois","17","170","Washington County","189","1890","Washington County",15148,7482,7666,14933,50,34,52,79
"G1701910","2000","Illinois","17","170","Wayne County","191","1910","Wayne County",17151,8346,8805,16930,26,34,69,92
"G1701930","2000","Illinois","17","170","White County","193","1930","White County",15371,7326,8045,15097,40,53,50,131
"G1701950","2000","Illinois","17","170","Whiteside County","195","1950","Whiteside County",60653,29697,30956,56294,616,158,2729,856
"G1701970","2000","Illinois","17","170","Will County","197","1970","Will County",502266,250832,251434,411027,52509,1038,29506,8186
"G1701990","2000","Illinois","17","170","Williamson County","199","1990","Williamson County",61296,29691,31605,58441,1527,167,560,601
"G1702010","2000","Illinois","17","170","Winnebago County","201","2010","Winnebago County",278418,136195,142223,229595,29317,797,13529,5180
"G1702030","2000","Illinois","17","170","Woodford County","203","2030","Woodford County",35469,17326,18143,34928,89,59,164,229
"G1800010","2000","Indiana","18","180","Adams County","001","0010","Adams County",33625,16618,17007,32720,46,57,572,230
"G1800030","2000","Indiana","18","180","Allen County","003","0030","Allen County",331849,162425,169424,275697,37527,1187,11492,5946
"G1800050","2000","Indiana","18","180","Bartholomew County","005","0050","Bartholomew County",71435,35107,36328,67271,1310,105,2069,680
"G1800070","2000","Indiana","18","180","Benton County","007","0070","Benton County",9421,4677,4744,9129,20,13,129,130
"G1800090","2000","Indiana","18","180","Blackford County","009","0090","Blackford County",14048,6907,7141,13823,17,45,46,117
"G1800110","2000","Indiana","18","180","Boone County","011","0110","Boone County",46107,22506,23601,45149,163,118,402,275
"G1800130","2000","Indiana","18","180","Brown County","013","0130","Brown County",14957,7511,7446,14682,32,33,88,122
"G1800150","2000","Indiana","18","180","Carroll County","015","0150","Carroll County",20165,10060,10105,19691,40,33,293,108
"G1800170","2000","Indiana","18","180","Cass County","017","0170","Cass County",40930,20569,20361,38352,527,127,1558,366
"G1800190","2000","Indiana","18","180","Clark County","019","0190","Clark County",96472,46930,49542,87110,6393,247,1373,1349
"G1800210","2000","Indiana","18","180","Clay County","021","0210","Clay County",26556,12887,13669,26127,88,65,95,181
"G1800230","2000","Indiana","18","180","Clinton County","023","0230","Clinton County",33866,16704,17162,31962,103,48,1492,261
"G1800250","2000","Indiana","18","180","Crawford County","025","0250","Crawford County",10743,5408,5335,10557,17,41,62,66
"G1800270","2000","Indiana","18","180","Daviess County","027","0270","Daviess County",29820,14705,15115,29080,134,69,374,163
"G1800290","2000","Indiana","18","180","Dearborn County","029","0290","Dearborn County",46109,22839,23270,45216,287,73,219,314
"G1800310","2000","Indiana","18","180","Decatur County","031","0310","Decatur County",24555,12131,12424,24186,12,26,204,127
"G1800330","2000","Indiana","18","180","DeKalb County","033","0330","DeKalb County",40285,20059,20226,39381,101,87,423,293
"G1800350","2000","Indiana","18","180","Delaware County","035","0350","Delaware County",118769,56975,61794,107763,7977,275,1410,1344
"G1800370","2000","Indiana","18","180","Dubois County","037","0370","Dubois County",39674,19619,20055,38698,56,40,694,186
"G1800390","2000","Indiana","18","180","Elkhart County","039","0390","Elkhart County",182791,90848,91943,157931,9551,495,11564,3250
"G1800410","2000","Indiana","18","180","Fayette County","041","0410","Fayette County",25588,12399,13189,24862,428,22,108,168
"G1800430","2000","Indiana","18","180","Floyd County","043","0430","Floyd County",70823,34132,36691,66026,3126,151,706,814
"G1800450","2000","Indiana","18","180","Fountain County","045","0450","Fountain County",17954,8908,9046,17722,19,36,83,94
"G1800470","2000","Indiana","18","180","Franklin County","047","0470","Franklin County",22151,11058,11093,21934,7,35,71,104
"G1800490","2000","Indiana","18","180","Fulton County","049","0490","Fulton County",20511,10139,10372,19734,156,77,298,246
"G1800510","2000","Indiana","18","180","Gibson County","051","0510","Gibson County",32500,15906,16594,31350,622,61,242,225
"G1800530","2000","Indiana","18","180","Grant County","053","0530","Grant County",73403,35215,38188,65495,5281,322,1185,1120
"G1800550","2000","Indiana","18","180","Greene County","055","0550","Greene County",33157,16305,16852,32691,26,104,134,202
"G1800570","2000","Indiana","18","180","Hamilton County","057","0570","Hamilton County",182740,89884,92856,172475,2806,307,5509,1643
"G1800590","2000","Indiana","18","180","Hancock County","059","0590","Hancock County",55391,27348,28043,54527,74,95,349,346
"G1800610","2000","Indiana","18","180","Harrison County","061","0610","Harrison County",34325,17099,17226,33769,126,97,139,194
"G1800630","2000","Indiana","18","180","Hendricks County","063","0630","Hendricks County",104093,52193,51900,100664,1162,261,1096,910
"G1800650","2000","Indiana","18","180","Henry County","065","0650","Henry County",48508,23403,25105,47520,416,75,236,261
"G1800670","2000","Indiana","18","180","Howard County","067","0670","Howard County",84964,41089,43875,76235,5563,302,1595,1269
"G1800690","2000","Indiana","18","180","Huntington County","069","0690","Huntington County",38075,18537,19538,37371,69,157,221,257
"G1800710","2000","Indiana","18","180","Jackson County","071","0710","Jackson County",41335,20386,20949,39736,227,101,983,288
"G1800730","2000","Indiana","18","180","Jasper County","073","0730","Jasper County",30043,14888,15155,29434,104,54,246,205
"G1800750","2000","Indiana","18","180","Jay County","075","0750","Jay County",21806,10695,11111,21291,55,36,264,160
"G1800770","2000","Indiana","18","180","Jefferson County","077","0770","Jefferson County",31705,15699,16006,30498,461,75,316,355
"G1800790","2000","Indiana","18","180","Jennings County","079","0790","Jennings County",27554,13694,13860,26852,206,58,132,306
"G1800810","2000","Indiana","18","180","Johnson County","081","0810","Johnson County",115209,56427,58782,111796,914,207,1542,750
"G1800830","2000","Indiana","18","180","Knox County","083","0830","Knox County",39256,19478,19778,37830,728,82,344,272
"G1800850","2000","Indiana","18","180","Kosciusko County","085","0850","Kosciusko County",74057,36982,37075,70041,445,187,2596,788
"G1800870","2000","Indiana","18","180","LaGrange County","087","0870","LaGrange County",34909,17681,17228,33770,66,51,763,259
"G1800890","2000","Indiana","18","180","Lake County","089","0890","Lake County",484564,233367,251197,323290,122723,1343,28229,8979
"G1800910","2000","Indiana","18","180","LaPorte County","091","0910","LaPorte County",110106,56539,53567,94972,11156,342,1962,1674
"G1800930","2000","Indiana","18","180","Lawrence County","093","0930","Lawrence County",45922,22381,23541,44969,178,129,287,359
"G1800950","2000","Indiana","18","180","Madison County","095","0950","Madison County",133358,65684,67674,119892,10511,310,1293,1352
"G1800970","2000","Indiana","18","180","Marion County","097","0970","Marion County",860454,415998,444456,606502,207964,2181,29688,14119
"G1800990","2000","Indiana","18","180","Marshall County","099","0990","Marshall County",45128,22415,22713,43109,136,134,1294,455
"G1801010","2000","Indiana","18","180","Martin County","101","1010","Martin County",10369,5248,5121,10258,16,12,29,54
"G1801030","2000","Indiana","18","180","Miami County","103","1030","Miami County",36082,18312,17770,33804,1084,389,291,514
"G1801050","2000","Indiana","18","180","Monroe County","105","1050","Monroe County",120563,59153,61410,109510,3615,317,5154,1967
"G1801070","2000","Indiana","18","180","Montgomery County","107","1070","Montgomery County",37629,18774,18855,36414,288,73,585,269
"G1801090","2000","Indiana","18","180","Morgan County","109","1090","Morgan County",66689,33158,33531,65749,50,149,283,458
"G1801110","2000","Indiana","18","180","Newton County","111","1110","Newton County",14566,7239,7327,14177,25,45,209,110
"G1801130","2000","Indiana","18","180","Noble County","113","1130","Noble County",46275,23310,22965,43490,189,115,2047,434
"G1801150","2000","Indiana","18","180","Ohio County","115","1150","Ohio County",5623,2768,2855,5550,27,7,12,27
"G1801170","2000","Indiana","18","180","Orange County","117","1170","Orange County",19306,9489,9817,18900,122,60,83,141
"G1801190","2000","Indiana","18","180","Owen County","119","1190","Owen County",21786,10837,10949,21397,55,81,74,179
"G1801210","2000","Indiana","18","180","Parke County","121","1210","Parke County",17241,8222,9019,16625,370,43,74,129
"G1801230","2000","Indiana","18","180","Perry County","123","1230","Perry County",18899,9771,9128,18447,274,33,50,95
"G1801250","2000","Indiana","18","180","Pike County","125","1250","Pike County",12837,6414,6423,12722,13,16,36,50
"G1801270","2000","Indiana","18","180","Porter County","127","1270","Porter County",146798,72046,74752,139946,1344,326,3238,1944
"G1801290","2000","Indiana","18","180","Posey County","129","1290","Posey County",27061,13468,13593,26511,234,72,87,157
"G1801310","2000","Indiana","18","180","Pulaski County","131","1310","Pulaski County",13755,6938,6817,13415,127,30,79,104
"G1801330","2000","Indiana","18","180","Putnam County","133","1330","Putnam County",36019,18727,17292,34171,1057,119,351,321
"G1801350","2000","Indiana","18","180","Randolph County","135","1350","Randolph County",27401,13436,13965,26869,70,50,213,199
"G1801370","2000","Indiana","18","180","Ripley County","137","1370","Ripley County",26523,13027,13496,26071,13,92,237,110
"G1801390","2000","Indiana","18","180","Rush County","139","1390","Rush County",18261,8971,9290,17840,109,29,134,149
"G1801410","2000","Indiana","18","180","St. Joseph County","141","1410","St. Joseph County",265559,128133,137426,218706,30422,938,10270,5223
"G1801430","2000","Indiana","18","180","Scott County","143","1430","Scott County",22960,11397,11563,22648,11,36,141,124
"G1801450","2000","Indiana","18","180","Shelby County","145","1450","Shelby County",43445,21505,21940,42254,330,84,483,294
"G1801470","2000","Indiana","18","180","Spencer County","147","1470","Spencer County",20391,10217,10174,19923,123,45,191,109
"G1801490","2000","Indiana","18","180","Starke County","149","1490","Starke County",23556,11660,11896,22971,53,57,228,247
"G1801510","2000","Indiana","18","180","Steuben County","151","1510","Steuben County",33214,16771,16443,32281,123,109,422,279
"G1801530","2000","Indiana","18","180","Sullivan County","153","1530","Sullivan County",21751,11646,10105,20470,928,67,104,182
"G1801550","2000","Indiana","18","180","Switzerland County","155","1550","Switzerland County",9065,4571,4494,8954,21,14,37,39
"G1801570","2000","Indiana","18","180","Tippecanoe County","157","1570","Tippecanoe County",148955,76423,72532,132354,3752,417,10384,2048
"G1801590","2000","Indiana","18","180","Tipton County","159","1590","Tipton County",16577,8105,8472,16303,23,37,106,108
"G1801610","2000","Indiana","18","180","Union County","161","1610","Union County",7349,3644,3705,7253,17,20,27,32
"G1801630","2000","Indiana","18","180","Vanderburgh County","163","1630","Vanderburgh County",171922,81509,90413,153519,14078,305,2051,1969
"G1801650","2000","Indiana","18","180","Vermillion County","165","1650","Vermillion County",16788,8177,8611,16518,44,41,50,135
"G1801670","2000","Indiana","18","180","Vigo County","167","1670","Vigo County",105848,51998,53850,95965,6392,290,1745,1456
"G1801690","2000","Indiana","18","180","Wabash County","169","1690","Wabash County",34960,16957,18003,34045,142,229,289,255
"G1801710","2000","Indiana","18","180","Warren County","171","1710","Warren County",8419,4267,4152,8342,7,12,23,35
"G1801730","2000","Indiana","18","180","Warrick County","173","1730","Warrick County",52383,25734,26649,51053,525,78,441,286
"G1801750","2000","Indiana","18","180","Washington County","175","1750","Washington County",27223,13620,13603,26884,36,36,110,157
"G1801770","2000","Indiana","18","180","Wayne County","177","1770","Wayne County",71097,34138,36959,65436,3627,139,882,1013
"G1801790","2000","Indiana","18","180","Wells County","179","1790","Wells County",27600,13613,13987,27136,45,53,187,179
"G1801810","2000","Indiana","18","180","White County","181","1810","White County",25267,12429,12838,24054,40,64,876,233
"G1801830","2000","Indiana","18","180","Whitley County","183","1830","Whitley County",30707,15238,15469,30205,57,110,159,176
"G1900010","2000","Iowa","19","190","Adair County","001","0010","Adair County",8243,4036,4207,8153,6,6,38,40
"G1900030","2000","Iowa","19","190","Adams County","003","0030","Adams County",4482,2203,2279,4433,3,20,10,16
"G1900050","2000","Iowa","19","190","Allamakee County","005","0050","Allamakee County",14675,7346,7329,14070,21,26,455,103
"G1900070","2000","Iowa","19","190","Appanoose County","007","0070","Appanoose County",13721,6556,7165,13469,58,23,74,97
"G1900090","2000","Iowa","19","190","Audubon County","009","0090","Audubon County",6830,3273,3557,6773,10,6,15,26
"G1900110","2000","Iowa","19","190","Benton County","011","0110","Benton County",25308,12652,12656,25015,51,37,74,131
"G1900130","2000","Iowa","19","190","Black Hawk County","013","0130","Black Hawk County",128012,61458,66554,113194,10179,228,2500,1911
"G1900150","2000","Iowa","19","190","Boone County","015","0150","Boone County",26224,12837,13387,25838,95,53,124,114
"G1900170","2000","Iowa","19","190","Bremer County","017","0170","Bremer County",23325,11274,12051,22909,112,15,150,139
"G1900190","2000","Iowa","19","190","Buchanan County","019","0190","Buchanan County",21093,10476,10617,20757,57,45,120,114
"G1900210","2000","Iowa","19","190","Buena Vista County","021","0210","Buena Vista County",20411,10225,10186,17962,72,27,2061,289
"G1900230","2000","Iowa","19","190","Butler County","023","0230","Butler County",15305,7505,7800,15145,13,8,58,81
"G1900250","2000","Iowa","19","190","Calhoun County","025","0250","Calhoun County",11115,5505,5610,10899,77,22,59,58
"G1900270","2000","Iowa","19","190","Carroll County","027","0270","Carroll County",21421,10441,10980,21178,38,22,117,66
"G1900290","2000","Iowa","19","190","Cass County","029","0290","Cass County",14684,7126,7558,14513,31,18,72,50
"G1900310","2000","Iowa","19","190","Cedar County","031","0310","Cedar County",18187,8977,9210,17909,34,34,107,103
"G1900330","2000","Iowa","19","190","Cerro Gordo County","033","0330","Cerro Gordo County",46447,22354,24093,44711,373,79,743,541
"G1900350","2000","Iowa","19","190","Cherokee County","035","0350","Cherokee County",13035,6430,6605,12817,41,21,104,52
"G1900370","2000","Iowa","19","190","Chickasaw County","037","0370","Chickasaw County",13095,6550,6545,12931,7,4,74,79
"G1900390","2000","Iowa","19","190","Clarke County","039","0390","Clarke County",9133,4496,4637,8826,10,30,214,53
"G1900410","2000","Iowa","19","190","Clay County","041","0410","Clay County",17372,8385,8987,17039,30,17,191,95
"G1900430","2000","Iowa","19","190","Clayton County","043","0430","Clayton County",18678,9224,9454,18478,26,41,56,77
"G1900450","2000","Iowa","19","190","Clinton County","045","0450","Clinton County",50149,24341,25808,48079,946,120,464,540
"G1900470","2000","Iowa","19","190","Crawford County","047","0470","Crawford County",16942,8510,8432,15773,129,47,862,131
"G1900490","2000","Iowa","19","190","Dallas County","049","0490","Dallas County",40750,20143,20607,38609,300,62,1435,344
"G1900510","2000","Iowa","19","190","Davis County","051","0510","Davis County",8541,4226,4315,8400,15,18,39,69
"G1900530","2000","Iowa","19","190","Decatur County","053","0530","Decatur County",8689,4248,4441,8381,85,21,105,97
"G1900550","2000","Iowa","19","190","Delaware County","055","0550","Delaware County",18404,9126,9278,18271,13,18,47,55
"G1900570","2000","Iowa","19","190","Des Moines County","057","0570","Des Moines County",42351,20459,21892,39679,1511,104,556,501
"G1900590","2000","Iowa","19","190","Dickinson County","059","0590","Dickinson County",16424,8001,8423,16244,29,34,47,70
"G1900610","2000","Iowa","19","190","Dubuque County","061","0610","Dubuque County",89143,43297,45846,86531,767,131,1037,677
"G1900630","2000","Iowa","19","190","Emmet County","063","0630","Emmet County",11027,5355,5672,10738,26,31,172,60
"G1900650","2000","Iowa","19","190","Fayette County","065","0650","Fayette County",22008,10867,11141,21505,116,29,188,170
"G1900670","2000","Iowa","19","190","Floyd County","067","0670","Floyd County",16900,8164,8736,16581,39,16,163,101
"G1900690","2000","Iowa","19","190","Franklin County","069","0690","Franklin County",10704,5254,5450,10160,9,25,453,57
"G1900710","2000","Iowa","19","190","Fremont County","071","0710","Fremont County",8010,3912,4098,7851,3,19,96,41
"G1900730","2000","Iowa","19","190","Greene County","073","0730","Greene County",10366,5063,5303,10175,15,16,95,65
"G1900750","2000","Iowa","19","190","Grundy County","075","0750","Grundy County",12369,6050,6319,12242,10,3,55,59
"G1900770","2000","Iowa","19","190","Guthrie County","077","0770","Guthrie County",11353,5609,5744,11195,14,6,69,69
"G1900790","2000","Iowa","19","190","Hamilton County","079","0790","Hamilton County",16438,8137,8301,15898,38,33,341,128
"G1900810","2000","Iowa","19","190","Hancock County","081","0810","Hancock County",12100,5951,6149,11822,11,12,206,49
"G1900830","2000","Iowa","19","190","Hardin County","083","0830","Hardin County",18812,9200,9612,18274,116,24,303,95
"G1900850","2000","Iowa","19","190","Harrison County","085","0850","Harrison County",15666,7695,7971,15460,13,34,59,100
"G1900870","2000","Iowa","19","190","Henry County","087","0870","Henry County",20336,10294,10042,19274,302,49,494,217
"G1900890","2000","Iowa","19","190","Howard County","089","0890","Howard County",9932,4891,5041,9839,11,15,25,42
"G1900910","2000","Iowa","19","190","Humboldt County","091","0910","Humboldt County",10381,5077,5304,10239,11,6,76,49
"G1900930","2000","Iowa","19","190","Ida County","093","0930","Ida County",7837,3796,4041,7760,8,5,31,33
"G1900950","2000","Iowa","19","190","Iowa County","095","0950","Iowa County",15671,7635,8036,15467,27,10,107,60
"G1900970","2000","Iowa","19","190","Jackson County","097","0970","Jackson County",20296,9997,10299,20085,20,24,72,95
"G1900990","2000","Iowa","19","190","Jasper County","099","0990","Jasper County",37213,18756,18457,36313,309,81,279,231
"G1901010","2000","Iowa","19","190","Jefferson County","101","1010","Jefferson County",16181,7920,8261,15537,104,27,366,147
"G1901030","2000","Iowa","19","190","Johnson County","103","1030","Johnson County",111006,55254,55752,100051,3223,313,5742,1677
"G1901050","2000","Iowa","19","190","Jones County","105","1050","Jones County",20221,10558,9663,19549,361,64,90,157
"G1901070","2000","Iowa","19","190","Keokuk County","107","1070","Keokuk County",11400,5528,5872,11286,8,13,52,41
"G1901090","2000","Iowa","19","190","Kossuth County","109","1090","Kossuth County",17163,8377,8786,16950,19,25,111,58
"G1901110","2000","Iowa","19","190","Lee County","111","1110","Lee County",38052,18822,19230,35862,1066,99,564,461
"G1901130","2000","Iowa","19","190","Linn County","113","1130","Linn County",191701,93965,97736,179999,4919,418,3606,2759
"G1901150","2000","Iowa","19","190","Louisa County","115","1150","Louisa County",12183,6059,6124,11441,31,22,582,107
"G1901170","2000","Iowa","19","190","Lucas County","117","1170","Lucas County",9422,4579,4843,9275,12,10,64,61
"G1901190","2000","Iowa","19","190","Lyon County","119","1190","Lyon County",11763,5834,5929,11661,11,17,31,43
"G1901210","2000","Iowa","19","190","Madison County","121","1210","Madison County",14019,6918,7101,13818,12,38,55,96
"G1901230","2000","Iowa","19","190","Mahaska County","123","1230","Mahaska County",22335,11116,11219,21710,142,43,266,174
"G1901250","2000","Iowa","19","190","Marion County","125","1250","Marion County",32052,15910,16142,31237,134,61,414,206
"G1901270","2000","Iowa","19","190","Marshall County","127","1270","Marshall County",39311,19581,19730,35551,365,136,2701,558
"G1901290","2000","Iowa","19","190","Mills County","129","1290","Mills County",14547,7297,7250,14251,41,39,96,120
"G1901310","2000","Iowa","19","190","Mitchell County","131","1310","Mitchell County",10874,5318,5556,10795,19,8,29,23
"G1901330","2000","Iowa","19","190","Monona County","133","1330","Monona County",10020,4861,5159,9854,8,76,24,58
"G1901350","2000","Iowa","19","190","Monroe County","135","1350","Monroe County",8016,3904,4112,7888,16,29,42,41
"G1901370","2000","Iowa","19","190","Montgomery County","137","1370","Montgomery County",11771,5581,6190,11559,9,41,110,52
"G1901390","2000","Iowa","19","190","Muscatine County","139","1390","Muscatine County",41722,20661,21061,37852,294,128,2877,571
"G1901410","2000","Iowa","19","190","O'Brien County","141","1410","O'Brien County",15102,7390,7712,14807,52,25,149,69
"G1901430","2000","Iowa","19","190","Osceola County","143","1430","Osceola County",7003,3411,3592,6866,8,18,74,37
"G1901450","2000","Iowa","19","190","Page County","145","1450","Page County",16976,8603,8373,16315,282,83,166,130
"G1901470","2000","Iowa","19","190","Palo Alto County","147","1470","Palo Alto County",10147,4935,5212,10007,9,19,54,58
"G1901490","2000","Iowa","19","190","Plymouth County","149","1490","Plymouth County",24849,12350,12499,24393,72,36,195,153
"G1901510","2000","Iowa","19","190","Pocahontas County","151","1510","Pocahontas County",8662,4256,4406,8531,21,15,42,53
"G1901530","2000","Iowa","19","190","Polk County","153","1530","Polk County",374601,181739,192862,330917,18113,1001,18366,6204
"G1901550","2000","Iowa","19","190","Pottawattamie County","155","1550","Pottawattamie County",87704,42854,44850,84181,671,325,1556,971
"G1901570","2000","Iowa","19","190","Poweshiek County","157","1570","Poweshiek County",18815,9040,9775,18202,103,44,303,163
"G1901590","2000","Iowa","19","190","Ringgold County","159","1590","Ringgold County",5469,2652,2817,5418,6,12,10,23
"G1901610","2000","Iowa","19","190","Sac County","161","1610","Sac County",11529,5632,5897,11359,30,10,64,66
"G1901630","2000","Iowa","19","190","Scott County","163","1630","Scott County",158668,77627,81041,140481,9689,500,5140,2858
"G1901650","2000","Iowa","19","190","Shelby County","165","1650","Shelby County",13173,6448,6725,12999,13,38,60,63
"G1901670","2000","Iowa","19","190","Sioux County","167","1670","Sioux County",31589,15493,16096,30746,64,40,570,169
"G1901690","2000","Iowa","19","190","Story County","169","1690","Story County",79981,40887,39094,72898,1463,128,4583,909
"G1901710","2000","Iowa","19","190","Tama County","171","1710","Tama County",18103,8893,9210,16362,46,1102,380,213
"G1901730","2000","Iowa","19","190","Taylor County","173","1730","Taylor County",6958,3374,3584,6799,2,7,104,46
"G1901750","2000","Iowa","19","190","Union County","175","1750","Union County",12309,5900,6409,12117,28,21,71,72
"G1901770","2000","Iowa","19","190","Van Buren County","177","1770","Van Buren County",7809,3894,3915,7701,5,14,39,50
"G1901790","2000","Iowa","19","190","Wapello County","179","1790","Wapello County",36051,17545,18506,34709,337,102,619,284
"G1901810","2000","Iowa","19","190","Warren County","181","1810","Warren County",40671,19768,20903,39889,108,71,292,311
"G1901830","2000","Iowa","19","190","Washington County","183","1830","Washington County",20670,9961,10709,20059,60,40,370,141
"G1901850","2000","Iowa","19","190","Wayne County","185","1850","Wayne County",6730,3219,3511,6648,4,8,27,43
"G1901870","2000","Iowa","19","190","Webster County","187","1870","Webster County",40235,20143,20092,37574,1364,119,716,462
"G1901890","2000","Iowa","19","190","Winnebago County","189","1890","Winnebago County",11723,5728,5995,11415,21,27,203,57
